"sentence_text";"label_binary";"label_component"
"Lo más importante en los Juegos Olímpicos no es ganar sino participar, al igual que la cosa más importante en la vida no es el triunfo sino la lucha.";"argumentative";"premise"
"Odiando a Olga, Picasso acompañó a los Ballets Rusos a Madrid, donde actuaron durante el mes de junio; por influencia de Olga y su contacto con la compañía, Picasso frecuentó la alta sociedad madrileña.";"argumentative";"premise"
"Por último, Flyvbjerg y Stewart encontraron que en la última década, el sobrecoste en los Juegos ha descendido a niveles más regulares de este tipo de megaproyectos.";"argumentative";"premise"
"Además, la Unión Europea también cuenta con una política de vecindad, la cual persigue que la UE no sea un ente ajeno a su entorno ni desvinculado de sus vecinos.";"argumentative";"premise"
"La reina Isabel y el rey Fernando respondieron quitando a Colón del poder y reemplazándolo por Francisco de Bobadilla, miembro de la Orden de Calatrava.";"argumentative";"premise"
"Otro tipo de realimentación se hace a través de periféricos hápticos que producen vibración o retroalimentación de fuerza, usándose a veces la vibración para simular la retroalimentación de fuerza.";"argumentative";"premise"
"Las teorías sobre la historia personal de Colón se inscriben en la misma línea de orientación";"argumentative";"premise"
"Los líderes soviéticos sostuvieron que un Gobierno de un único partido era necesario para asegurar que la «explotación capitalista» no regresara a la Unión Soviética y que los principios del centralismo democrático representaran la voluntad del pueblo.";"argumentative";"premise"
"Otra fecha comúnmente citada de cuando finalizaron oficialmente los juegos es el 426 d. C., cuando el sucesor del emperador Teodosio I, Teodosio II ordenó la destrucción de todos los templos griegos.25​";"argumentative";"premise"
"La vinculación de Picasso a los Ballets Rusos y a los marchantes Léonce y Paul Rosenberg le proporcionó una atención más favorable de la crítica y una mayor visibilidad.";"argumentative";"premise"
"En 1993 Paul Rozin, un profesor en psicología de la Universidad de Pensilvania, realizó un estudio en el que evaluó el potencial adictivo de los videojuegos en comparación con otras sustancias y actividades potencialmente adictivas.";"argumentative";"premise"
"En el período de 1988 a 1990, frente a una considerable oposición, Mijaíl Gorbachov promulgó las reformas que cambiaron el poder de los órganos superiores del partido y que hicieron al Soviet Supremo menos dependiente en ellos.";"argumentative";"premise"
"Picasso es un pintor infravalorado. ";"argumentative";"premise"
"Otro factor que contribuyó al fin de la distensión fue la Guerra de Afganistán en diciembre de 1979, con el objeto de apoyar a un Gobierno comunista local que se hallaba en graves dificultades.";"argumentative";"premise"
"Desde la punta de la Península de Taimir, en el Océano Ártico, al pueblo de Asia Central de Kushka, lejos de la frontera afgana, hay casi 5000 kilómetros de terreno, en su mayor parte escabroso e inhóspito.";"argumentative";"premise"
"En invierno Picasso pintó el óleo Naturaleza muerta: guitarra, periódico, vaso y as de trébol (Museo Picasso, París), que introdujo el periodo llamado cubismo frío, donde la composición se trabajaba en colores fríos, con una predominancia del azul.";"argumentative";"premise"
"El cristianismo y el islam tuvieron el mayor número de adeptos entre los ciudadanos religiosos del Estado soviético.";"argumentative";"premise"
"El 8 de diciembre de 1991, los presidentes de RSFS de Rusia, RSS de Ucrania y RSS de Bielorrusia firmaron el Tratado de Belavezha que declaró oficialmente la disolución de la Unión Soviética y el establecimiento de la Comunidad de Estados Independientes (CEI), en su lugar.";"argumentative";"premise"
"Los reglamentos son normas jurídicas emanadas de las instituciones europeas que poseen efecto directo en los países miembros, y que prevalecen sobre el Derecho nacional de cada uno de ellos.";"argumentative";"premise"
"Los videojuegos independientes son desarrollados por pequeños grupos de no más de 20 personas, sin la ayuda financiera de ninguna distribuidora.";"argumentative";"premise"
"Jrushchov inició «el deshielo» mejor conocido como el Deshielo de Jrushchov, un complejo cambio en la vida política, cultural y económica de la Unión Soviética.";"argumentative";"premise"
"Picasso no es un pintor";"argumentative";"premise"
"El 17 de marzo de 1991 se celebró un referéndum que buscaba preservar la Unión Soviética, en el que la mayoría de la población votó por su conservación en nueve de las quince repúblicas soviéticas.";"argumentative";"premise"
"En algunos casos , es una consecuencia del desorden social o la insatisfacción con la vida en la Rusia moderna , en la que una parte considerable de la población está acostumbrada al modo de vida soviético .";"argumentative";"premise"
"En Argentina hay dos ciudades denominadas Colón, una en la provincia de Buenos Aires y otra en la de Entre Ríos.";"argumentative";"premise"
"Sobre la lengua materna de Cristóbal Colón también existe controversia ya que, según los investigadores, es un importante apoyo para una u otra teoría sobre su ciudad natal.";"argumentative";"premise"
"Los jugadores controlados por la máquina no se consideran jugadores en la términología del sector";"argumentative";"premise"
"Durante los juegos, los conflictos entre las ciudades-estado participantes se posponían hasta la finalización de las competiciones deportivas.";"argumentative";"premise"
"En la ciudad de Olimpia se celebraban los Juegos Olímpicos antiguos";"argumentative";"premise"
"La Revolución de Febrero de 1917, que provocó la caída del Imperio ruso, tuvo como sucesor al Gobierno provisional ruso, que fue derrocado por la Revolución de Octubre, estableciéndose el Gobierno de los bolcheviques denominado Sovnarkom.";"argumentative";"premise"
"Empezó a trabajar en el estudio de Ángel Fernández de Soto , en el número 6 de la calle Nou de la Rambla , donde durante la primavera el color azul empezó a dominar su obra .";"argumentative";"premise"
"Los Juegos Olímpicos modernos y los Juegos Olímpicos antiguos tienen la relación directa.";"argumentative";"premise"
"En 1965, se firma un tratado que fusiona los ejecutivos de las tres comunidades europeas por medio de la creación de la Comisión Europea (CE) y el Consejo de la Unión Europea (CUE).​";"argumentative";"premise"
"65 países se negaron a competir en los Juegos Olímpicos de Moscú 1980 debido a la invasión soviética de Afganistán.";"argumentative";"premise"
"De esta forma, los solicitantes no están obligados a dar garantías de que cumplirán con la Carta Olímpica y con las demás normas establecidas por el Comité Ejecutivo del COI.";"argumentative";"premise"
"En 1891, la familia se vio obligada a abandonar Málaga, debido a la poca estabilidad económica de la que disfrutaba.";"argumentative";"premise"
"a día de hoy se conserva toda la documentación refrente al origen de Crístoba Colón";"argumentative";"premise"
"En 1890, después de asistir a los Juegos Olímpicos de la Sociedad Olímpica de Wenlock, el barón Pierre de Coubertin se inspiró para fundar el Comité Olímpico Internacional (COI).";"argumentative";"premise"
"Aunque Picasso ya trató el tema en un collage de 1928, entre 1933 y 1938 se ubica el Periodo Minotauro de Picasso, en el que esta figura mítica aparece, junto con otros temas clásicos, repetidamente en su obra.";"argumentative";"premise"
"A finales de 1950, tuvo lugar una confrontación con China relacionada con el acercamiento de la Unión Soviética a Occidente que Mao Zedong percibió como un acto de revisionismo lo cual condujo a la ruptura Chino-Soviética.";"argumentative";"premise"
"Se necesitaban máquinas muy específicas para crear programas lúdicos.";"argumentative";"premise"
"En la década de 1980 el soporte habitual para el software era el cartucho en las videoconsolas, y el disco magnético o la cinta de casete en los ordenadores.";"argumentative";"premise"
"Nadie fue arrestado bajo sospecha de haber robado la Mona Lisa al Louvre y ser parte de una banda de ladrones internacional.";"argumentative";"premise"
"De facto, las principales lenguas oficiales y de trabajo son el inglés y el francés, tanto por su uso hablado, así como por su uso en la primera redacción de los documentos oficiales.";"argumentative";"premise"
"Después de la Segunda Guerra Mundial se añadieron los siguientes cuerpos armados: las Tropas de misiles estratégicos (1959), las Fuerzas de defensa antiaérea (1948) y las Tropas de Protección Civil (1970).";"argumentative";"premise"
"El interés griego de revivir los Juegos Olímpicos comenzó con la Guerra de independencia de Grecia, donde los griegos lucharon contra el Imperio Otomano en 1821.";"argumentative";"premise"
"El Tratado que institucionaliza la Comunidad Europea del Carbón y del Acero (CECA) buscaba aproximar vencedores y vencidos europeos al seno de una Europa que a medio plazo pudiese tomar su destino en sus manos, haciéndose independiente de entidades exteriores.";"argumentative";"premise"
"La mascota olímpica, un animal o una figura humana que representa el patrimonio cultural del país anfitrión, fue extinguida en 1968, sin embargo la última mascota olímpica como tal fue Waldi, un perro salchicha mascota de Múnich 1972.";"argumentative";"premise"
"Algunos dibujos de Picasso se utilizaron como carteles.";"argumentative";"premise"
"Así, en 1994, se realizaron los Juegos Olímpicos de Lillehammer, siendo la primera y única ocasión en que unos Juegos Olímpicos fueron celebrados en un periodo superior a cuatro años.";"argumentative";"premise"
"     Existen los Juegos Olimpicos modernos que son celebrados cada 4 años al igual que los antiguos";"argumentative";"premise"
